PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
202199,30SEP21,01APR21,31MAR22,321,Paediatric Cardiology Service,1077,944,644,433,392,868,83,23150,16697,1653,4857,11840,1
202199,30SEP21,01APR21,31MAR22,322,Clinical Microbiology Service,36,15,20,16,10,27,11,12359,10131,765,7882,2249,1
202199,30SEP21,01APR21,31MAR22,323,Spinal Injuries Service,252,217,222,30,29,204,25,2698,2099,151,180,1919,1
202199,30SEP21,01APR21,31MAR22,324,Anticoagulant Service,7,7,3,4,4,7,3,71050,61661,4171,5026,56635,1
202199,30SEP21,01APR21,31MAR22,325,Sport and Exercise Medicine Service,818,207,813,5,4,739,731,2066,1166,177,465,701,1
202199,30SEP21,01APR21,31MAR22,326,Acute Internal Medicine Service,6629,1844,6624,5,4,4989,4976,2904,2752,98,2137,615,1
202199,30SEP21,01APR21,31MAR22,327,Cardiac Rehabilitation Service,,,,,,,,12133,9391,833,1671,7720,1
202199,30SEP21,01APR21,31MAR22,328,Stroke Medicine Service,12120,6965,12088,32,26,5676,5365,10511,8031,755,3867,4164,1
202199,30SEP21,01APR21,31MAR22,329,Transient Ischaemic Attack Service,151,91,150,1,1,84,81,9760,8339,393,6778,1561,1
202199,30SEP21,01APR21,31MAR22,330,Dermatology Service,12801,12163,257,12544,12013,12746,59,379335,279190,25597,96357,182833,1
202199,30SEP21,01APR21,31MAR22,331,Congenital Heart Disease Service,102,91,67,35,34,97,15,6767,4086,497,790,3296,1
202199,30SEP21,01APR21,31MAR22,340,Respiratory Medicine Service,45715,18476,39180,6535,5441,17453,9770,249212,182755,20708,57715,125038,1
202199,30SEP21,01APR21,31MAR22,341,Respiratory Physiology Service,639,519,500,139,64,607,24,57158,42677,5436,13949,28728,1
202199,30SEP21,01APR21,31MAR22,342,Pulmonary Rehabilitation Service,,,,,,,,3635,2969,177,498,2471,1
202199,30SEP21,01APR21,31MAR22,343,Adult Cystic Fibrosis Service,434,173,213,221,75,365,64,2771,1897,321,45,1852,1
202199,30SEP21,01APR21,31MAR22,344,Complex Specialised Rehabilitation Service,58,54,58,0,0,27,0,1157,976,127,287,689,1
202199,30SEP21,01APR21,31MAR22,345,Specialist Rehabilitation Service,35,34,35,0,0,11,0,920,778,90,33,745,1
202199,30SEP21,01APR21,31MAR22,346,Local Specialist Rehabilitation Service,15,9,15,0,0,3,0,110,101,9,16,85,1
202199,30SEP21,01APR21,31MAR22,347,Sleep Medicine Service,,,,,,,,254,197,23,58,139,1
202199,30SEP21,01APR21,31MAR22,348,Post-COVID-19 Syndrome Service,1,1,0,1,1,1,0,1118,931,115,525,406,1
202199,30SEP21,01APR21,31MAR22,350,Infectious Diseases Service,3340,1195,3048,292,238,1192,844,48470,34449,5652,12569,21880,1
202199,30SEP21,01APR21,31MAR22,352,Tropical Medicine Service,52,20,51,1,1,29,28,484,429,49,182,247,1
202199,30SEP21,01APR21,31MAR22,360,Genitourinary Medicine Service,73,49,45,28,27,47,14,9679,7815,1015,1249,6566,1
202199,30SEP21,01APR21,31MAR22,361,Renal Medicine Service,14723,9206,10793,3930,3540,8165,2948,127172,97529,8659,10322,87207,1
202199,30SEP21,01APR21,31MAR22,370,Medical Oncology Service,37371,33686,5264,32107,30693,36527,3232,226213,190068,4951,15312,174756,1
202199,30SEP21,01APR21,31MAR22,371,Nuclear Medicine Service,53,49,31,22,22,52,2,4167,3131,147,1477,1654,1
202199,30SEP21,01APR21,31MAR22,400,Neurology Service,13738,11865,4746,8992,8700,12161,2011,196431,138888,15410,42039,96849,1
202199,30SEP21,01APR21,31MAR22,401,Clinical Neurophysiology Service,152,145,25,127,124,151,4,22374,18151,1771,16591,1560,1
202199,30SEP21,01APR21,31MAR22,410,Rheumatology Service,12010,11025,1162,10848,10466,11534,390,270422,193527,18045,32544,160982,1
202199,30SEP21,01APR21,31MAR22,420,Paediatric Service,73737,12164,69671,4066,3033,69663,58490,204189,151199,18587,69009,82144,1
202199,30SEP21,01APR21,31MAR22,421,Paediatric Neurology Service,1021,827,318,703,600,949,95,11859,8573,863,1941,6632,1
202199,30SEP21,01APR21,31MAR22,422,Neonatal Critical Care Service,13816,5804,13806,10,7,10804,665,9848,7637,758,2662,4975,1
202199,30SEP21,01APR21,31MAR22,424,Well Baby Service,37447,1450,37446,1,1,36975,276,2813,2147,332,718,1429,1
202199,30SEP21,01APR21,31MAR22,430,Elderly Medicine Service,71220,21992,70115,1105,888,25584,23476,41467,30188,2638,13162,17026,1
202199,30SEP21,01APR21,31MAR22,431,Orthogeriatric Medicine Service,11,11,11,0,0,10,10,,,,,,
202199,30SEP21,01APR21,31MAR22,450,Dental Medicine Service,348,339,11,337,329,347,3,9819,7071,923,2442,4629,1
202199,30SEP21,01APR21,31MAR22,451,Special Care Dentistry Service,77,66,5,72,61,77,0,19,18,0,1,17,1
202199,30SEP21,01APR21,31MAR22,460,Medical Ophthalmology Service,628,625,5,623,621,628,0,11120,8396,899,1454,6942,1
202199,30SEP21,01APR21,31MAR22,499,"Non-UK Provider; specialty function not known, tre",4,0,4,0,0,3,3,1,0,0,0,0,1
202199,30SEP21,01APR21,31MAR22,501,Obstetrics Service,85750,48392,85299,451,403,82930,1376,381735,311447,22638,77517,233925,1
202199,30SEP21,01APR21,31MAR22,502,Gynaecology Service,40016,26320,25232,14784,13424,38720,15860,391723,292755,25437,137444,155311,1
202199,30SEP21,01APR21,31MAR22,503,Gynaecological Oncology Service,1717,1519,1219,498,458,1618,106,29209,21836,1543,8820,13016,1
202199,30SEP21,01APR21,31MAR22,505,Fetal Medicine Service,12,9,2,10,9,12,0,2295,1909,130,641,1268,1
202199,30SEP21,01APR21,31MAR22,560,Midwifery Service,18911,7884,18906,5,2,18140,170,331635,267993,18986,55784,212208,1
202199,30SEP21,01APR21,31MAR22,650,Physiotherapy Service,139,59,95,44,42,91,40,437070,346985,36263,102130,244855,1
202199,30SEP21,01APR21,31MAR22,651,Occupational Therapy Service,,,,,,,,47321,38433,4162,12089,26336,1
202199,30SEP21,01APR21,31MAR22,652,Speech and Language Therapy Service,1,0,1,0,0,0,0,19597,16866,847,3713,13104,1
202199,30SEP21,01APR21,31MAR22,653,Podiatry Service,161,132,7,154,126,160,1,61755,48303,3688,6877,41426,1
202199,30SEP21,01APR21,31MAR22,654,Dietetics Service,3,3,0,3,3,3,0,67831,54514,5452,15568,38946,1
202199,30SEP21,01APR21,31MAR22,655,Orthoptics Service,2,1,1,1,1,2,0,52203,35419,6677,8798,26621,1
202199,30SEP21,01APR21,31MAR22,656,Clinical Psychology Service,3,2,1,2,2,3,0,17516,14362,1408,2462,11900,1
202199,30SEP21,01APR21,31MAR22,657,Prosthetics Service,,,,,,,,2093,1852,59,149,1703,1
202199,30SEP21,01APR21,31MAR22,658,Orthotics Service,4,4,4,0,0,4,3,29191,22702,1976,8188,14514,1
202199,30SEP21,01APR21,31MAR22,661,Music Therapy Service,,,,,,,,7,5,2,0,5,1
202199,30SEP21,01APR21,31MAR22,662,Optometry Service,1,0,1,0,0,0,0,9898,7167,950,2252,4915,1
202199,30SEP21,01APR21,31MAR22,663,Podiatric Surgery Service,258,248,10,248,238,258,2,3792,2306,233,466,1840,1
202199,30SEP21,01APR21,31MAR22,675,Cardiac Physiology Service,,,,,,,,1343,1209,64,301,908,1
202199,30SEP21,01APR21,31MAR22,677,Gastrointestinal Physiology Service,6,6,0,6,6,6,0,,,,,,
202199,30SEP21,01APR21,31MAR22,700,Learning Disability Service,230,1,230,0,0,203,61,13588,11204,1116,2863,8341,1
202199,30SEP21,01APR21,31MAR22,710,Adult Mental Health Service,5125,18,5121,4,0,3652,2713,132720,102452,15122,13581,88871,1
202199,30SEP21,01APR21,31MAR22,711,Child and Adolescent Psychiatry Service,113,1,111,2,1,83,32,40585,33537,3555,5839,27698,1
202199,30SEP21,01APR21,31MAR22,712,Forensic Psychiatry Service,130,0,130,0,0,55,9,1920,1734,73,254,1480,1
202199,30SEP21,01APR21,31MAR22,713,Medical Psychotherapy Service,12,9,1,11,9,12,1,5341,4013,406,477,3536,1
202199,30SEP21,01APR21,31MAR22,715,Old Age Psychiatry Service,868,23,864,4,4,645,366,22086,17933,951,3705,14228,1
202199,30SEP21,01APR21,31MAR22,720,Eating Disorders Service,4,0,4,0,0,3,0,1525,1213,67,118,1095,1
202199,30SEP21,01APR21,31MAR22,721,Addiction Service,41,23,41,0,0,39,1,299,120,142,35,85,1
202199,30SEP21,01APR21,31MAR22,722,Liaison Psychiatry Service,1,0,1,0,0,1,0,1129,963,93,373,590,1
202199,30SEP21,01APR21,31MAR22,723,Psychiatric Intensive Care Service,41,0,41,0,0,16,5,,,,,,
202199,30SEP21,01APR21,31MAR22,724,Perinatal Mental Health Service,14,0,14,0,0,12,3,746,499,114,78,421,1
202199,30SEP21,01APR21,31MAR22,725,Mental Health Recovery and Rehabilitation Service,3,0,3,0,0,3,1,476,297,67,29,268,1
202199,30SEP21,01APR21,31MAR22,727,Dementia Assessment Service,,,,,,,,605,494,33,160,334,1
202199,30SEP21,01APR21,31MAR22,800,Clinical Oncology Service,34136,30652,4473,29663,28385,32842,2231,279492,243773,5654,36450,207322,1
202199,30SEP21,01APR21,31MAR22,811,Interventional Radiology Service,5769,5385,1364,4405,4224,4884,67,9701,8420,382,5363,3057,1
202199,30SEP21,01APR21,31MAR22,812,Diagnostic Imaging Service,886,821,90,796,743,838,5,454149,427474,8222,216718,210756,1
202199,30SEP21,01APR21,31MAR22,822,Chemical Pathology Service,321,282,50,271,262,304,20,8248,5738,711,1457,4281,1
202199,30SEP21,01APR21,31MAR22,834,Medical Virology Service,2,1,0,2,1,2,0,26650,21228,1595,16646,4582,1
202199,30SEP21,01APR21,31MAR22,840,Audiology Service,5,3,4,1,1,4,2,129380,114374,6170,46285,68089,1
202199,30SEP21,01APR21,31MAR22,920,Diabetic Education Service,1,1,1,0,0,1,1,314,255,26,103,152,1
202199,31AUG21,01APR21,31MAR22,&,Not Known,187,11,178,9,9,158,9,42326,31257,2556,1171,4338,1
202199,31AUG21,01APR21,31MAR22,100,General Surgery Service,102358,67852,68824,33534,31274,90841,50331,226972,176251,12936,68170,108081,1
202199,31AUG21,01APR21,31MAR22,101,Urology Service,51291,40908,24633,26658,24400,47377,12038,309356,228218,18657,66743,161468,1
202199,31AUG21,01APR21,31MAR22,102,Transplant Surgery Service,1003,746,801,202,191,735,291,9026,7054,617,558,6496,1
202199,31AUG21,01APR21,31MAR22,103,Breast Surgery Service,5941,5702,1907,4034,3925,5851,95,144909,115719,7107,54364,61355,1
202199,31AUG21,01APR21,31MAR22,104,Colorectal Surgery Service,23921,19868,8998,14923,14334,21561,4002,102679,78125,5791,36187,41938,1
202199,31AUG21,01APR21,31MAR22,105,Hepatobiliary and Pancreatic Surgery Service,2241,1544,1917,324,297,1446,441,8389,6131,512,1626,4505,1
202199,31AUG21,01APR21,31MAR22,106,Upper Gastrointestinal Surgery Service,8172,6359,4232,3940,3742,6969,1934,19508,14350,1360,5985,8365,1
202199,31AUG21,01APR21,31MAR22,107,Vascular Surgery Service,7295,5706,5022,2273,2064,6128,2139,53343,37776,3867,16481,21295,1
202199,31AUG21,01APR21,31MAR22,108,Spinal Surgery Service,3951,3374,2119,1832,1745,3627,670,29984,22351,1659,6910,15441,1
202199,31AUG21,01APR21,31MAR22,109,Bariatric Surgery Service,86,83,82,4,4,86,1,1211,979,161,172,807,1
202199,31AUG21,01APR21,31MAR22,110,Trauma and Orthopaedic Service,73555,61849,49841,23714,22384,66720,23079,686208,534520,45727,191170,343340,1
202199,31AUG21,01APR21,31MAR22,111,Orthopaedic Service,2,2,1,1,1,1,0,30,10,2,1,9,1
202199,31AUG21,01APR21,31MAR22,113,Endocrine Surgery Service,23,23,23,0,0,23,0,499,344,40,108,236,1
202199,31AUG21,01APR21,31MAR22,115,Trauma Surgery Service,178,146,170,8,7,168,149,3456,2584,421,1069,1515,1
202199,31AUG21,01APR21,31MAR22,120,Ear Nose and Throat Service,17303,13480,9308,7995,7466,16654,5502,261544,183059,21124,76321,106736,1
202199,31AUG21,01APR21,31MAR22,130,Ophthalmology Service,60244,57419,2466,57778,55707,59677,1037,772696,582213,56071,145676,436166,1
202199,31AUG21,01APR21,31MAR22,140,Oral Surgery Service,9965,9113,1517,8448,7928,9757,788,80217,57262,7085,24896,32366,1
202199,31AUG21,01APR21,31MAR22,141,Restorative Dentistry Service,364,351,5,359,347,363,0,20570,14989,1360,3096,11893,1
202199,31AUG21,01APR21,31MAR22,142,Paediatric Dentistry Service,1346,1163,24,1322,1141,1346,3,9200,6429,922,2368,4061,1
202199,31AUG21,01APR21,31MAR22,143,Orthodontic Service,48,44,4,44,43,47,2,65865,47163,5045,3504,43657,1
202199,31AUG21,01APR21,31MAR22,144,Maxillofacial Surgery Service,6807,5982,2517,4290,4048,6630,1487,53658,36914,4901,12818,24096,1
202199,31AUG21,01APR21,31MAR22,145,Oral and Maxillofacial Surgery Service,324,289,95,229,220,318,67,2312,1713,192,623,1089,1
202199,31AUG21,01APR21,31MAR22,150,Neurosurgical Service,6444,5254,5448,996,928,5151,1907,36404,26124,2269,8078,18046,1
202199,31AUG21,01APR21,31MAR22,160,Plastic Surgery Service,17133,15152,5673,11460,10839,16786,3639,105948,78794,6971,24772,54022,1
202199,31AUG21,01APR21,31MAR22,161,Burns Care Service,403,256,375,28,26,364,287,6254,5004,411,1228,3776,1
202199,31AUG21,01APR21,31MAR22,170,Cardiothoracic Surgery Service,821,659,811,10,10,543,101,4598,3463,171,1043,2420,1
202199,31AUG21,01APR21,31MAR22,171,Paediatric Surgery Service,3873,2986,2338,1535,1401,3519,1230,18705,12792,1661,5668,7124,1
202199,31AUG21,01APR21,31MAR22,172,Cardiac Surgery Service,2209,1771,2187,22,19,1585,239,7361,5827,314,1716,4111,1
202199,31AUG21,01APR21,31MAR22,173,Thoracic Surgery Service,2203,1870,2078,125,105,1954,264,6645,5420,353,1521,3899,1
202199,31AUG21,01APR21,31MAR22,174,Cardiothoracic Transplantation Service,159,139,123,36,35,148,46,1497,1109,49,42,1067,1
202199,31AUG21,01APR21,31MAR22,180,Emergency Medicine Service,46667,10680,46619,48,36,46034,45932,18651,16643,917,12985,3658,1
202199,31AUG21,01APR21,31MAR22,190,Anaesthetic Service,1197,791,475,722,445,946,170,103254,82390,4736,36456,45934,1
202199,31AUG21,01APR21,31MAR22,191,Pain Management Service,10139,9804,195,9944,9631,10026,39,73627,55982,6389,13848,42134,1
202199,31AUG21,01APR21,31MAR22,192,Intensive Care Medicine Service,3345,2231,3339,6,5,1258,1134,1932,1471,140,996,475,1
202199,31AUG21,01APR21,31MAR22,199,"Non-UK Provider; specialty function not known, tre",873,0,873,0,0,216,82,47,0,10,0,0,1
202199,31AUG21,01APR21,31MAR22,211,Paediatric Urology Service,1569,1423,399,1170,1084,1549,109,9394,6147,977,1866,4281,1
202199,31AUG21,01APR21,31MAR22,212,Paediatric Transplantation Surgery Service,19,13,13,6,3,17,4,17,9,0,0,9,1
202199,31AUG21,01APR21,31MAR22,213,Paediatric Gastrointestinal Surgery Service,3,3,2,1,1,2,0,2,1,0,0,1,1
202199,31AUG21,01APR21,31MAR22,214,Paediatric Trauma and Orthopaedic Service,1922,1699,1336,586,537,1844,691,38469,27111,3397,10476,16635,1
202199,31AUG21,01APR21,31MAR22,215,Paediatric Ear Nose and Throat Service,1968,1746,811,1157,1099,1923,234,20380,13105,2026,5197,7908,1
202199,31AUG21,01APR21,31MAR22,216,Paediatric Ophthalmology Service,520,495,72,448,434,514,17,43824,28270,6080,7761,20509,1
202199,31AUG21,01APR21,31MAR22,217,Paediatric Oral and Maxillofacial Surgery Service,350,307,142,208,194,344,97,2214,1498,151,642,856,1
202199,31AUG21,01APR21,31MAR22,218,Paediatric Neurosurgery Service,713,575,543,170,151,578,169,2950,2231,171,465,1766,1
202199,31AUG21,01APR21,31MAR22,219,Paediatric Plastic Surgery Service,1430,1258,828,602,552,1406,535,9558,7380,759,2339,5041,1
202199,31AUG21,01APR21,31MAR22,220,Paediatric Burns Care Service,279,253,225,54,51,267,169,2496,2120,176,533,1587,1
202199,31AUG21,01APR21,31MAR22,221,Paediatric Cardiac Surgery Service,332,283,324,8,6,199,14,160,131,14,72,59,1
202199,31AUG21,01APR21,31MAR22,222,Paediatric Thoracic Surgery Service,4,2,3,1,0,2,0,37,26,1,11,15,1
202199,31AUG21,01APR21,31MAR22,223,Paediatric Epilepsy Service,54,40,36,18,15,48,12,4718,3339,364,555,2784,1
202199,31AUG21,01APR21,31MAR22,240,Paediatric Palliative Medicine Service,,,,,,,,5,0,0,0,0,1
202199,31AUG21,01APR21,31MAR22,241,Paediatric Pain Management Service,3,3,2,1,1,3,0,425,315,30,69,238,1
202199,31AUG21,01APR21,31MAR22,242,Paediatric Intensive Care Service,763,613,762,1,1,359,253,186,167,19,10,157,1
202199,31AUG21,01APR21,31MAR22,251,Paediatric Gastroenterology Service,2516,2233,522,1994,1859,2437,156,11328,7545,921,1556,5989,1
202199,31AUG21,01APR21,31MAR22,252,Paediatric Endocrinology Service,981,872,130,851,787,972,20,9150,6210,913,1079,5131,1
202199,31AUG21,01APR21,31MAR22,253,Paediatric Clinical Haematology Service,2590,2285,523,2067,1972,2530,246,8044,6153,513,663,5490,1
202199,31AUG21,01APR21,31MAR22,254,Paediatric Audio Vestibular Medicine Service,22,20,1,21,19,22,0,7859,5466,824,2247,3219,1
202199,31AUG21,01APR21,31MAR22,255,Paediatric Clinical Immunology and Allergy Service,848,650,30,818,628,841,8,10680,6637,1015,2142,4495,1
202199,31AUG21,01APR21,31MAR22,256,Paediatric Infectious Diseases Service,82,38,51,31,14,61,19,821,561,95,189,372,1
202199,31AUG21,01APR21,31MAR22,257,Paediatric Dermatology Service,242,154,34,208,135,242,7,16395,10216,1704,3320,6896,1
202199,31AUG21,01APR21,31MAR22,258,Paediatric Respiratory Medicine Service,1564,970,1287,277,238,1413,476,15458,9963,1624,3054,6909,1
202199,31AUG21,01APR21,31MAR22,259,Paediatric Nephrology Service,1033,848,286,747,664,969,91,6324,4822,380,567,4255,1
202199,31AUG21,01APR21,31MAR22,260,Paediatric Medical Oncology Service,3780,3216,1124,2656,2480,3676,463,7344,6093,289,361,5732,1
202199,31AUG21,01APR21,31MAR22,261,Paediatric Inherited Metabolic Medicine Service,234,187,78,156,141,225,16,1809,1222,121,108,1114,1
202199,31AUG21,01APR21,31MAR22,262,Paediatric Rheumatology Service,785,669,130,655,564,776,22,5421,3768,383,713,3012,1
202199,31AUG21,01APR21,31MAR22,263,Paediatric Diabetes Service,101,16,92,9,7,64,49,12439,9055,1059,327,8728,1
202199,31AUG21,01APR21,31MAR22,264,Paediatric Cystic Fibrosis Service,115,87,50,65,53,109,12,1728,1283,77,21,1262,1
202199,31AUG21,01APR21,31MAR22,280,Paediatric Interventional Radiology Service,81,73,44,37,34,48,0,324,226,2,64,162,1
202199,31AUG21,01APR21,31MAR22,290,Community Paediatric Service,48,23,25,23,21,48,23,27695,20744,2922,5013,15731,1
202199,31AUG21,01APR21,31MAR22,291,Paediatric Neurodisability Service,36,36,8,28,28,36,2,6953,5091,654,1210,3881,1
202199,31AUG21,01APR21,31MAR22,300,General Internal Medicine Service,305441,94500,289247,16194,13715,216091,197133,116483,95611,6037,45553,50058,1
202199,31AUG21,01APR21,31MAR22,301,Gastroenterology Service,120008,101720,26729,93279,89968,99061,4122,239536,178010,17614,62324,115680,1
202199,31AUG21,01APR21,31MAR22,302,Endocrinology Service,13004,5283,10436,2568,2461,5436,2744,82177,56230,6712,13154,43074,1
202199,31AUG21,01APR21,31MAR22,303,Clinical Haematology Service,54419,49730,6958,47461,45576,52313,2734,215970,174459,9650,18692,155763,1
202199,31AUG21,01APR21,31MAR22,304,Clinical Physiology Service,4,4,0,4,4,4,0,59513,45281,4013,23466,21815,1
202199,31AUG21,01APR21,31MAR22,305,Clinical Pharmacology Service,592,258,510,82,76,296,177,1560,1140,113,293,847,1
202199,31AUG21,01APR21,31MAR22,306,Hepatology Service,3268,2123,2041,1227,1097,1799,215,38930,26471,4715,5302,21168,1
202199,31AUG21,01APR21,31MAR22,307,Diabetes Service,5788,1799,5444,344,312,2469,2072,126358,94696,12294,14728,79968,1
202199,31AUG21,01APR21,31MAR22,308,Blood and Marrow Transplantation Service,498,448,205,293,275,461,26,3230,2665,107,130,2535,1
202199,31AUG21,01APR21,31MAR22,309,Haemophilia Service,294,278,43,251,249,290,32,4149,3020,400,326,2694,1
202199,31AUG21,01APR21,31MAR22,310,Audio Vestibular Medicine Service,,,,,,,,33832,26665,1866,8862,17803,1
202199,31AUG21,01APR21,31MAR22,311,Clinical Genetics Service,23,17,4,19,13,22,1,8577,6858,588,4235,2623,1
202199,31AUG21,01APR21,31MAR22,313,Clinical Immunology and Allergy Service,704,660,11,693,654,703,7,4455,2927,451,997,1930,1
202199,31AUG21,01APR21,31MAR22,314,Rehabilitation Medicine Service,4588,2398,4455,133,47,2410,374,25881,19104,1841,4359,14745,1
202199,31AUG21,01APR21,31MAR22,315,Palliative Medicine Service,833,188,820,13,13,346,186,10497,9607,254,1746,7861,1
202199,31AUG21,01APR21,31MAR22,316,Clinical Immunology Service,643,631,6,637,626,643,0,3583,2505,247,319,2186,1
202199,31AUG21,01APR21,31MAR22,317,Allergy Service,589,571,13,576,560,589,1,9916,6638,1112,2280,4358,1
202199,31AUG21,01APR21,31MAR22,318,Intermediate Care Service,1136,386,1135,1,1,567,45,82982,82136,629,11712,70424,1
202199,31AUG21,01APR21,31MAR22,319,Respite Care Service,239,0,239,0,0,239,0,4,4,0,0,4,1
202199,31AUG21,01APR21,31MAR22,320,Cardiology Service,53763,34763,39363,14400,13504,30058,11157,375644,286890,23555,121389,165491,1
202199,31AUG21,01APR21,31MAR22,321,Paediatric Cardiology Service,955,815,542,413,381,766,76,19580,13688,1300,3995,9693,1
202199,31AUG21,01APR21,31MAR22,322,Clinical Microbiology Service,32,22,10,22,19,27,4,13179,10777,858,8843,1934,1
202199,31AUG21,01APR21,31MAR22,323,Spinal Injuries Service,237,211,199,38,38,183,29,2564,1950,159,151,1799,1
202199,31AUG21,01APR21,31MAR22,324,Anticoagulant Service,7,7,3,4,4,7,1,68051,59434,4181,4664,54770,1
202199,31AUG21,01APR21,31MAR22,325,Sport and Exercise Medicine Service,806,215,804,2,2,722,718,1668,1012,149,336,676,1
202199,31AUG21,01APR21,31MAR22,326,Acute Internal Medicine Service,6414,1642,6410,4,3,4936,4927,2718,2542,133,1913,629,1
202199,31AUG21,01APR21,31MAR22,327,Cardiac Rehabilitation Service,,,,,,,,11108,8895,746,1747,7148,1
202199,31AUG21,01APR21,31MAR22,328,Stroke Medicine Service,12398,7084,12385,13,7,5658,5385,8737,6803,576,3379,3424,1
202199,31AUG21,01APR21,31MAR22,329,Transient Ischaemic Attack Service,188,111,188,0,0,84,84,8725,7541,340,6045,1496,1
202199,31AUG21,01APR21,31MAR22,330,Dermatology Service,11575,11025,246,11329,10878,11509,53,340272,248440,22024,85563,162873,1
202199,31AUG21,01APR21,31MAR22,331,Congenital Heart Disease Service,93,81,70,23,23,84,24,5894,3560,389,652,2908,1
